op_time sequence_length batch_size num_layers num_units num_parallel_launches num_steps
0.10340518474578858 10 16 3 2000 2 100
0.10395965814590453 10 16 3 2000 2 100
0.1027242636680603 10 16 3 2000 2 100
0.012156765460968017 10 16 4 100 2 100
0.011906280517578124 10 16 4 100 2 100
0.012231547832489014 10 16 4 100 2 100
0.012099521160125732 10 16 4 100 2 100
0.01229325532913208 10 16 4 100 2 100
0.012392678260803223 10 16 4 100 2 100
0.01203246831893921 10 16 4 100 2 100
0.012301909923553466 10 16 4 100 2 100
0.012241384983062743 10 16 4 100 2 100
0.01231769323348999 10 16 4 100 2 100
0.01490356683731079 10 16 4 200 2 100
0.01481248378753662 10 16 4 200 2 100
0.014247891902923583 10 16 4 200 2 100
0.014781737327575683 10 16 4 200 2 100
0.015049631595611573 10 16 4 200 2 100
0.015110013484954833 10 16 4 200 2 100
0.015533552169799805 10 16 4 200 2 100
0.01481536626815796 10 16 4 200 2 100
0.015353667736053466 10 16 4 200 2 100
0.015265517234802246 10 16 4 200 2 100
0.023559939861297608 10 16 4 500 2 100
0.02528606414794922 10 16 4 500 2 100
0.027226157188415527 10 16 4 500 2 100
0.026891698837280275 10 16 4 500 2 100
0.026456365585327147 10 16 4 500 2 100
0.02552948474884033 10 16 4 500 2 100
0.026298842430114745 10 16 4 500 2 100
0.026246099472045897 10 16 4 500 2 100
0.026579315662384032 10 16 4 500 2 100
0.026785600185394286 10 16 4 500 2 100
0.04885272264480591 10 16 4 1000 2 100
0.04825417280197144 10 16 4 1000 2 100
0.04754805326461792 10 16 4 1000 2 100
0.04540292739868164 10 16 4 1000 2 100
0.048279280662536624 10 16 4 1000 2 100
0.04851509809494019 10 16 4 1000 2 100
0.047344276905059816 10 16 4 1000 2 100
0.045245909690856935 10 16 4 1000 2 100
0.04969172954559326 10 16 4 1000 2 100
0.048875737190246585 10 16 4 1000 2 100
0.13777909755706788 10 16 4 2000 2 100
0.13900049924850463 10 16 4 2000 2 100
0.1393194603919983 10 16 4 2000 2 100
0.13822048902511597 10 16 4 2000 2 100
0.14019723653793334 10 16 4 2000 2 100
0.1404409098625183 10 16 4 2000 2 100
0.13882983446121216 10 16 4 2000 2 100
0.13878235816955567 10 16 4 2000 2 100
0.13932761430740356 10 16 4 2000 2 100
0.13961458444595337 10 16 4 2000 2 100
0.006428778171539307 10 32 1 100 2 100
0.0063797950744628905 10 32 1 100 2 100
0.0052602624893188475 10 32 1 100 2 100
0.005191056728363037 10 32 1 100 2 100
0.005020670890808106 10 32 1 100 2 100
0.0048683261871337894 10 32 1 100 2 100
0.005269153118133545 10 32 1 100 2 100
0.005257787704467773 10 32 1 100 2 100
0.0062902474403381346 10 32 1 100 2 100
0.0062252402305603026 10 32 1 100 2 100
0.007334465980529785 10 32 1 200 2 100
0.007824056148529053 10 32 1 200 2 100
0.008701291084289551 10 32 1 200 2 100
0.008757944107055665 10 32 1 200 2 100
0.008886358737945556 10 32 1 200 2 100
0.008777151107788086 10 32 1 200 2 100
0.008977267742156982 10 32 1 200 2 100
0.009032561779022216 10 32 1 200 2 100
0.007679946422576904 10 32 1 200 2 100
0.007692956924438476 10 32 1 200 2 100
0.010579066276550293 10 32 1 500 2 100
0.01057112455368042 10 32 1 500 2 100
0.01046501636505127 10 32 1 500 2 100
0.010383975505828858 10 32 1 500 2 100
0.010043094158172608 10 32 1 500 2 100
0.01059389352798462 10 32 1 500 2 100
0.010865685939788818 10 32 1 500 2 100
0.010877499580383301 10 32 1 500 2 100
0.00996129035949707 10 32 1 500 2 100
0.00989995002746582 10 32 1 500 2 100
0.018441197872161866 10 32 1 1000 2 100
0.018476719856262206 10 32 1 1000 2 100
0.01784249782562256 10 32 1 1000 2 100
0.01769361734390259 10 32 1 1000 2 100
0.01667062759399414 10 32 1 1000 2 100
0.01579197883605957 10 32 1 1000 2 100
0.016539974212646483 10 32 1 1000 2 100
0.01673311471939087 10 32 1 1000 2 100
0.01794635772705078 10 32 1 1000 2 100
0.01792189121246338 10 32 1 1000 2 100
0.041870641708374026 10 32 1 2000 2 100
0.04202262163162231 10 32 1 2000 2 100
0.039580793380737306 10 32 1 2000 2 100
0.04096251726150513 10 32 1 2000 2 100
0.04050525426864624 10 32 1 2000 2 100
0.03801046371459961 10 32 1 2000 2 100
0.03908901453018188 10 32 1 2000 2 100
0.04059915781021118 10 32 1 2000 2 100
0.04074357509613037 10 32 1 2000 2 100
0.03774789333343506 10 32 1 2000 2 100
0.009409990310668945 10 32 2 100 2 100
0.009438133239746094 10 32 2 100 2 100
0.008671250343322754 10 32 2 100 2 100
0.009174778461456298 10 32 2 100 2 100
0.008967635631561279 10 32 2 100 2 100
0.009110417366027832 10 32 2 100 2 100
0.00891190767288208 10 32 2 100 2 100
0.009142591953277587 10 32 2 100 2 100
0.009304666519165039 10 32 2 100 2 100
0.009321348667144775 10 32 2 100 2 100
0.011109824180603028 10 32 2 200 2 100
0.010858242511749267 10 32 2 200 2 100
0.010692846775054932 10 32 2 200 2 100
0.01076324462890625 10 32 2 200 2 100
0.011108670234680176 10 32 2 200 2 100
0.011150312423706055 10 32 2 200 2 100
0.010752034187316895 10 32 2 200 2 100
0.010706288814544678 10 32 2 200 2 100
0.0101747465133667 10 32 2 200 2 100
0.010716209411621094 10 32 2 200 2 100
0.01520139455795288 10 32 2 500 2 100
0.016069972515106203 10 32 2 500 2 100
0.015235490798950195 10 32 2 500 2 100
0.01516629457473755 10 32 2 500 2 100
0.016267213821411133 10 32 2 500 2 100
0.01625589370727539 10 32 2 500 2 100
0.017354862689971925 10 32 2 500 2 100
0.017028191089630128 10 32 2 500 2 100
0.014737372398376464 10 32 2 500 2 100
0.01389153242111206 10 32 2 500 2 100
0.028252511024475097 10 32 2 1000 2 100
0.028591744899749756 10 32 2 1000 2 100
0.028700966835021973 10 32 2 1000 2 100
0.028562958240509032 10 32 2 1000 2 100
0.02852668285369873 10 32 2 1000 2 100
0.02822113275527954 10 32 2 1000 2 100
0.028124401569366454 10 32 2 1000 2 100
0.028672633171081544 10 32 2 1000 2 100
0.02681570768356323 10 32 2 1000 2 100
0.024799642562866212 10 32 2 1000 2 100
0.07446690082550049 10 32 2 2000 2 100
0.07569540262222291 10 32 2 2000 2 100
0.07631808519363403 10 32 2 2000 2 100
0.07633078575134278 10 32 2 2000 2 100
0.07454984664916992 10 32 2 2000 2 100
0.07237703561782836 10 32 2 2000 2 100
0.07450067043304444 10 32 2 2000 2 100
0.07502170562744141 10 32 2 2000 2 100
0.07678484916687012 10 32 2 2000 2 100
0.07644837856292724 10 32 2 2000 2 100
0.011684820652008057 10 32 3 100 2 100
0.011603846549987792 10 32 3 100 2 100
0.010857675075531006 10 32 3 100 2 100
0.011152894496917724 10 32 3 100 2 100
0.011389718055725098 10 32 3 100 2 100
0.011270143985748292 10 32 3 100 2 100
0.01111802577972412 10 32 3 100 2 100
0.011179063320159912 10 32 3 100 2 100
0.011153156757354737 10 32 3 100 2 100
0.01124223232269287 10 32 3 100 2 100
0.013218882083892823 10 32 3 200 2 100
0.012654924392700195 10 32 3 200 2 100
0.013389475345611572 10 32 3 200 2 100
0.01350104808807373 10 32 3 200 2 100
0.013636372089385985 10 32 3 200 2 100
0.013360581398010253 10 32 3 200 2 100
0.013597309589385986 10 32 3 200 2 100
0.01375243902206421 10 32 3 200 2 100
0.01468855857849121 10 32 3 200 2 100
0.014502010345458984 10 32 3 200 2 100
0.02201691150665283 10 32 3 500 2 100
0.022320337295532226 10 32 3 500 2 100
0.021723604202270506 10 32 3 500 2 100
0.021702730655670167 10 32 3 500 2 100
0.020280742645263673 10 32 3 500 2 100
0.020837833881378175 10 32 3 500 2 100
0.02105567216873169 10 32 3 500 2 100
0.021427953243255617 10 32 3 500 2 100
0.021802401542663573 10 32 3 500 2 100
0.021229588985443117 10 32 3 500 2 100
0.039300410747528075 10 32 3 1000 2 100
0.03866836309432983 10 32 3 1000 2 100
0.040939147472381594 10 32 3 1000 2 100
0.04140626192092896 10 32 3 1000 2 100
0.039333570003509524 10 32 3 1000 2 100
0.03827494859695434 10 32 3 1000 2 100
0.04242345094680786 10 32 3 1000 2 100
0.042490527629852295 10 32 3 1000 2 100
0.0394192099571228 10 32 3 1000 2 100
0.040644044876098635 10 32 3 1000 2 100
0.10981078863143921 10 32 3 2000 2 100
0.11000823736190796 10 32 3 2000 2 100
0.10505146265029908 10 32 3 2000 2 100
0.10751507997512817 10 32 3 2000 2 100
0.10990584850311279 10 32 3 2000 2 100
0.11070063114166259 10 32 3 2000 2 100
0.10812872886657715 10 32 3 2000 2 100
0.10697823762893677 10 32 3 2000 2 100
0.11278126001358033 10 32 3 2000 2 100
0.11224847555160522 10 32 3 2000 2 100
0.013079214096069335 10 32 4 100 2 100
0.012987565994262696 10 32 4 100 2 100
0.013412244319915771 10 32 4 100 2 100
0.013383057117462158 10 32 4 100 2 100
0.013024489879608154 10 32 4 100 2 100
0.01287381649017334 10 32 4 100 2 100
0.01278855562210083 10 32 4 100 2 100
0.01295828104019165 10 32 4 100 2 100
0.013298494815826416 10 32 4 100 2 100
0.013195350170135497 10 32 4 100 2 100
0.016112349033355712 10 32 4 200 2 100
0.016031751632690428 10 32 4 200 2 100
0.016051297187805177 10 32 4 200 2 100
0.015964739322662354 10 32 4 200 2 100
0.01590498924255371 10 32 4 200 2 100
0.01601539134979248 10 32 4 200 2 100
0.016218953132629395 10 32 4 200 2 100
0.016195778846740724 10 32 4 200 2 100
0.015502419471740723 10 32 4 200 2 100
0.015861611366271972 10 32 4 200 2 100
0.029362285137176515 10 32 4 500 2 100
0.02885587453842163 10 32 4 500 2 100
0.027309527397155763 10 32 4 500 2 100
0.025968306064605713 10 32 4 500 2 100
0.027258689403533935 10 32 4 500 2 100
0.02685887336730957 10 32 4 500 2 100
0.02626127243041992 10 32 4 500 2 100
0.02589474678039551 10 32 4 500 2 100
0.026715736389160156 10 32 4 500 2 100
0.026961548328399657 10 32 4 500 2 100
0.05250309467315674 10 32 4 1000 2 100
0.05266977548599243 10 32 4 1000 2 100
0.05187394857406616 10 32 4 1000 2 100
0.051695621013641356 10 32 4 1000 2 100
0.052929794788360594 10 32 4 1000 2 100
0.052748634815216064 10 32 4 1000 2 100
0.05132052183151245 10 32 4 1000 2 100
0.05150392055511475 10 32 4 1000 2 100
0.05266052484512329 10 32 4 1000 2 100
0.05178454160690307 10 32 4 1000 2 100
0.14307277917861938 10 32 4 2000 2 100
0.14323447227478028 10 32 4 2000 2 100
0.14312294483184815 10 32 4 2000 2 100
0.1403380823135376 10 32 4 2000 2 100
0.14459372520446778 10 32 4 2000 2 100
0.14463322162628173 10 32 4 2000 2 100
0.14565860271453857 10 32 4 2000 2 100
0.14638757467269897 10 32 4 2000 2 100
0.14168604612350463 10 32 4 2000 2 100
0.14313922166824342 10 32 4 2000 2 100
0.0050226330757141115 10 64 1 100 2 100
0.005157251358032227 10 64 1 100 2 100
0.0053003025054931645 10 64 1 100 2 100
0.004954905509948731 10 64 1 100 2 100
0.005343139171600342 10 64 1 100 2 100
0.005294203758239746 10 64 1 100 2 100
0.005525839328765869 10 64 1 100 2 100
0.005515995025634765 10 64 1 100 2 100
0.0049560308456420895 10 64 1 100 2 100
0.005106773376464844 10 64 1 100 2 100
0.008216097354888915 10 64 1 200 2 100
0.008201475143432618 10 64 1 200 2 100
0.007138674259185791 10 64 1 200 2 100
0.007535901069641113 10 64 1 200 2 100
0.007669854164123535 10 64 1 200 2 100
0.008276622295379638 10 64 1 200 2 100
0.009410605430603028 10 64 1 200 2 100
0.009706068038940429 10 64 1 200 2 100
0.00945585012435913 10 64 1 200 2 100
0.00951188325881958 10 64 1 200 2 100
0.011162643432617187 10 64 1 500 2 100
0.010766303539276123 10 64 1 500 2 100
0.012503132820129395 10 64 1 500 2 100
0.012411572933197022 10 64 1 500 2 100
0.012371761798858643 10 64 1 500 2 100
0.012196433544158936 10 64 1 500 2 100
0.009727602005004882 10 64 1 500 2 100
0.009714570045471192 10 64 1 500 2 100
0.012204830646514892 10 64 1 500 2 100
0.012228312492370606 10 64 1 500 2 100
0.021563823223114013 10 64 1 1000 2 100
0.021375389099121095 10 64 1 1000 2 100
0.02130906581878662 10 64 1 1000 2 100
0.021147260665893553 10 64 1 1000 2 100
0.021563267707824706 10 64 1 1000 2 100
0.020923900604248046 10 64 1 1000 2 100
0.02210686445236206 10 64 1 1000 2 100
0.022499327659606935 10 64 1 1000 2 100
0.021634395122528075 10 64 1 1000 2 100
0.02192793846130371 10 64 1 1000 2 100
0.06433284282684326 10 64 1 2000 2 100
0.06372297286987305 10 64 1 2000 2 100
0.06314962148666382 10 64 1 2000 2 100
0.06342455625534058 10 64 1 2000 2 100
0.06325970411300659 10 64 1 2000 2 100
0.06319253444671631 10 64 1 2000 2 100
0.06329974412918091 10 64 1 2000 2 100
0.06326846361160278 10 64 1 2000 2 100
0.06135812520980835 10 64 1 2000 2 100
0.06192899942398071 10 64 1 2000 2 100
0.009713797569274903 10 64 2 100 2 100
0.009518885612487793 10 64 2 100 2 100
0.009579274654388428 10 64 2 100 2 100
0.009562268257141113 10 64 2 100 2 100
0.009598243236541747 10 64 2 100 2 100
0.009333510398864747 10 64 2 100 2 100
0.009797475337982177 10 64 2 100 2 100
0.009862289428710938 10 64 2 100 2 100
0.008043642044067384 10 64 2 100 2 100
0.00896017551422119 10 64 2 100 2 100
0.011701886653900146 10 64 2 200 2 100
0.01133974313735962 10 64 2 200 2 100
0.011889309883117675 10 64 2 200 2 100
0.011208198070526122 10 64 2 200 2 100
0.012081189155578613 10 64 2 200 2 100
0.011793527603149414 10 64 2 200 2 100
0.012071523666381836 10 64 2 200 2 100
0.01213583469390869 10 64 2 200 2 100
0.012160730361938477 10 64 2 200 2 100
0.01205604076385498 10 64 2 200 2 100
0.01851771593093872 10 64 2 500 2 100
0.019104490280151366 10 64 2 500 2 100
0.018604905605316163 10 64 2 500 2 100
0.018513433933258057 10 64 2 500 2 100
0.018948023319244386 10 64 2 500 2 100
0.019572136402130128 10 64 2 500 2 100
0.019095709323883058 10 64 2 500 2 100
0.019104676246643068 10 64 2 500 2 100
0.019233455657958986 10 64 2 500 2 100
0.01951071500778198 10 64 2 500 2 100
0.03699869632720947 10 64 2 1000 2 100
0.037672245502471925 10 64 2 1000 2 100
0.03811697483062744 10 64 2 1000 2 100
0.038017072677612306 10 64 2 1000 2 100
0.03707849025726318 10 64 2 1000 2 100
0.037994329929351804 10 64 2 1000 2 100
0.03659582853317261 10 64 2 1000 2 100
0.037207813262939454 10 64 2 1000 2 100
0.03735224485397339 10 64 2 1000 2 100
0.0379720950126648 10 64 2 1000 2 100
0.11849054336547851 10 64 2 2000 2 100
0.11742315292358399 10 64 2 2000 2 100
0.11782520055770875 10 64 2 2000 2 100
0.1182133412361145 10 64 2 2000 2 100
0.11199431896209716 10 64 2 2000 2 100
0.11490490198135377 10 64 2 2000 2 100
0.11269397974014282 10 64 2 2000 2 100
0.11445202112197876 10 64 2 2000 2 100
0.11495007991790772 10 64 2 2000 2 100
0.1165678095817566 10 64 2 2000 2 100
0.010838403701782226 10 64 3 100 2 100
0.010801668167114259 10 64 3 100 2 100
0.011069369316101075 10 64 3 100 2 100
0.009753413200378418 10 64 3 100 2 100
0.011822206974029541 10 64 3 100 2 100
0.011800930500030518 10 64 3 100 2 100
0.011560785770416259 10 64 3 100 2 100
0.01164452075958252 10 64 3 100 2 100
0.012169768810272217 10 64 3 100 2 100
0.012184991836547851 10 64 3 100 2 100
0.01586752653121948 10 64 3 200 2 100
0.015867698192596435 10 64 3 200 2 100
0.01433870792388916 10 64 3 200 2 100
0.014042422771453858 10 64 3 200 2 100
0.014493391513824463 10 64 3 200 2 100
0.014399874210357665 10 64 3 200 2 100
0.014622642993927001 10 64 3 200 2 100
0.014643046855926514 10 64 3 200 2 100
0.014352059364318848 10 64 3 200 2 100
0.01453500747680664 10 64 3 200 2 100
0.02528191566467285 10 64 3 500 2 100
0.02543839454650879 10 64 3 500 2 100
0.024830057621002197 10 64 3 500 2 100
0.023784141540527343 10 64 3 500 2 100
0.02498314142227173 10 64 3 500 2 100
0.025522949695587157 10 64 3 500 2 100
0.02411715507507324 10 64 3 500 2 100
0.025012154579162598 10 64 3 500 2 100
0.025114529132843018 10 64 3 500 2 100
0.025506091117858887 10 64 3 500 2 100
0.054300851821899414 10 64 3 1000 2 100
0.05466829776763916 10 64 3 1000 2 100
0.04723975896835327 10 64 3 1000 2 100
0.050634455680847165 10 64 3 1000 2 100
0.05384495973587036 10 64 3 1000 2 100
0.05352659463882446 10 64 3 1000 2 100
0.05194952964782715 10 64 3 1000 2 100
0.05046984672546387 10 64 3 1000 2 100
0.05354569673538208 10 64 3 1000 2 100
0.05371961832046509 10 64 3 1000 2 100
0.17283894062042238 10 64 3 2000 2 100
0.17168814897537232 10 64 3 2000 2 100
0.17400797843933105 10 64 3 2000 2 100
0.17376431465148925 10 64 3 2000 2 100
0.17096421003341675 10 64 3 2000 2 100
0.17013427019119262 10 64 3 2000 2 100
0.16985329627990722 10 64 3 2000 2 100
0.16667972803115844 10 64 3 2000 2 100
0.1730623197555542 10 64 3 2000 2 100
0.17387757778167726 10 64 3 2000 2 100
0.0138905668258667 10 64 4 100 2 100
0.013898844718933106 10 64 4 100 2 100
0.013666300773620606 10 64 4 100 2 100
0.014042367935180664 10 64 4 100 2 100
0.014191021919250488 10 64 4 100 2 100
0.013386919498443603 10 64 4 100 2 100
0.01399871587753296 10 64 4 100 2 100
0.013867037296295166 10 64 4 100 2 100
0.014051792621612548 10 64 4 100 2 100
0.01400444507598877 10 64 4 100 2 100
0.018091320991516113 10 64 4 200 2 100
0.018007218837738037 10 64 4 200 2 100
0.014435868263244628 10 64 4 200 2 100
0.015515902042388917 10 64 4 200 2 100
0.018012492656707763 10 64 4 200 2 100
0.018221163749694826 10 64 4 200 2 100
0.017046940326690675 10 64 4 200 2 100
0.017117786407470702 10 64 4 200 2 100
0.017296528816223143 10 64 4 200 2 100
0.01739251136779785 10 64 4 200 2 100
0.032381234169006345 10 64 4 500 2 100
0.03237409353256226 10 64 4 500 2 100
0.031737017631530764 10 64 4 500 2 100
0.032292747497558595 10 64 4 500 2 100
0.032345948219299314 10 64 4 500 2 100
0.032353193759918214 10 64 4 500 2 100
0.03170679092407227 10 64 4 500 2 100
0.03132204532623291 10 64 4 500 2 100
0.030816531181335448 10 64 4 500 2 100
0.030852460861206056 10 64 4 500 2 100
0.06975074768066407 10 64 4 1000 2 100
0.06917014122009277 10 64 4 1000 2 100
0.06788812637329102 10 64 4 1000 2 100
0.06575444221496582 10 64 4 1000 2 100
0.0694567060470581 10 64 4 1000 2 100
0.06978464126586914 10 64 4 1000 2 100
0.06854904890060425 10 64 4 1000 2 100
0.06746155738830567 10 64 4 1000 2 100
0.07006258487701417 10 64 4 1000 2 100
0.06932310342788696 10 64 4 1000 2 100
0.22741317749023438 10 64 4 2000 2 100
0.22477421045303345 10 64 4 2000 2 100
0.22821892738342286 10 64 4 2000 2 100
0.22942792177200316 10 64 4 2000 2 100
0.2293580150604248 10 64 4 2000 2 100
0.2303224730491638 10 64 4 2000 2 100
0.22851012229919435 10 64 4 2000 2 100
0.2251291513442993 10 64 4 2000 2 100
0.22853230237960814 10 64 4 2000 2 100
0.2288789129257202 10 64 4 2000 2 100
0.006603705883026123 10 128 1 100 2 100
0.006791479587554931 10 128 1 100 2 100
0.00690955638885498 10 128 1 100 2 100
0.006736817359924316 10 128 1 100 2 100
0.006753532886505127 10 128 1 100 2 100
0.006771900653839111 10 128 1 100 2 100
0.0075625085830688474 10 128 1 100 2 100
0.006700747013092041 10 128 1 100 2 100
0.0077592039108276365 10 128 1 100 2 100
0.006625652313232422 10 128 1 100 2 100
0.009718019962310791 10 128 1 200 2 100
0.009915008544921874 10 128 1 200 2 100
0.009847910404205322 10 128 1 200 2 100
0.009957172870635987 10 128 1 200 2 100
0.01012826681137085 10 128 1 200 2 100
0.010089528560638428 10 128 1 200 2 100
0.010058226585388184 10 128 1 200 2 100
0.010071508884429932 10 128 1 200 2 100
0.010166904926300048 10 128 1 200 2 100
0.010242514610290528 10 128 1 200 2 100
0.015287129878997803 10 128 1 500 2 100
0.015334930419921875 10 128 1 500 2 100
0.014414701461791992 10 128 1 500 2 100
0.014531543254852295 10 128 1 500 2 100
0.014305315017700194 10 128 1 500 2 100
0.014540152549743652 10 128 1 500 2 100
0.0143784761428833 10 128 1 500 2 100
0.014687986373901367 10 128 1 500 2 100
0.015617706775665284 10 128 1 500 2 100
0.015378105640411376 10 128 1 500 2 100
0.030125155448913574 10 128 1 1000 2 100
0.03089728593826294 10 128 1 1000 2 100
0.0325793194770813 10 128 1 1000 2 100
0.03239296674728394 10 128 1 1000 2 100
0.031331613063812255 10 128 1 1000 2 100
0.0309287691116333 10 128 1 1000 2 100
0.03147667646408081 10 128 1 1000 2 100
0.030813322067260743 10 128 1 1000 2 100
0.029296953678131104 10 128 1 1000 2 100
0.03020177602767944 10 128 1 1000 2 100
0.10152166366577148 10 128 1 2000 2 100
0.10185133934020996 10 128 1 2000 2 100
0.10106647491455079 10 128 1 2000 2 100
0.10170204401016235 10 128 1 2000 2 100
0.10172217130661011 10 128 1 2000 2 100
0.10246563911437988 10 128 1 2000 2 100
0.10339472532272338 10 128 1 2000 2 100
0.10164585828781128 10 128 1 2000 2 100
0.09997426271438599 10 128 1 2000 2 100
