op_time sequence_length batch_size num_layers num_units num_parallel_launches num_steps
0.0033871102333068847 10 16 1 100 2 100
0.003376615047454834 10 16 1 100 2 100
0.003022921085357666 10 16 1 100 2 100
0.003593571186065674 10 16 1 100 2 100
0.0034600973129272463 10 16 1 100 2 100
0.0034553146362304686 10 16 1 100 2 100
0.0019957971572875976 10 16 1 100 2 100
0.0019681572914123533 10 16 1 100 2 100
0.001440145969390869 10 16 1 100 2 100
0.0025918245315551757 10 16 1 100 2 100
0.0048826074600219725 10 16 1 200 2 100
0.005071759223937988 10 16 1 200 2 100
0.004966838359832764 10 16 1 200 2 100
0.005127863883972168 10 16 1 200 2 100
0.004754738807678223 10 16 1 200 2 100
0.004795186519622803 10 16 1 200 2 100
0.004757630825042725 10 16 1 200 2 100
0.004695661067962646 10 16 1 200 2 100
0.0037107586860656737 10 16 1 200 2 100
0.0037021613121032714 10 16 1 200 2 100
0.0064693474769592285 10 16 1 500 2 100
0.006995282173156738 10 16 1 500 2 100
0.004942786693572998 10 16 1 500 2 100
0.005271944999694824 10 16 1 500 2 100
0.006156878471374512 10 16 1 500 2 100
0.006844656467437744 10 16 1 500 2 100
0.004893321990966797 10 16 1 500 2 100
0.004609575271606445 10 16 1 500 2 100
0.005668966770172119 10 16 1 500 2 100
0.0056038713455200196 10 16 1 500 2 100
0.010334672927856446 10 16 1 1000 2 100
0.011502006053924561 10 16 1 1000 2 100
0.011814701557159423 10 16 1 1000 2 100
0.011819636821746827 10 16 1 1000 2 100
0.011080460548400879 10 16 1 1000 2 100
0.011047730445861817 10 16 1 1000 2 100
0.01184584379196167 10 16 1 1000 2 100
0.01182018756866455 10 16 1 1000 2 100
0.011153090000152587 10 16 1 1000 2 100
0.011141512393951416 10 16 1 1000 2 100
0.03389092206954956 10 16 1 2000 2 100
0.0335522723197937 10 16 1 2000 2 100
0.03396248817443848 10 16 1 2000 2 100
0.03440192461013794 10 16 1 2000 2 100
0.03374798536300659 10 16 1 2000 2 100
0.03407934188842773 10 16 1 2000 2 100
0.0343368911743164 10 16 1 2000 2 100
0.03433955907821655 10 16 1 2000 2 100
0.015857648849487305 10 16 1 2000 2 100
0.01712832450866699 10 16 1 2000 2 100
0.003675084114074707 10 16 2 100 2 100
0.0037126564979553223 10 16 2 100 2 100
0.0034756016731262206 10 16 2 100 2 100
0.0035431528091430663 10 16 2 100 2 100
0.0046984124183654784 10 16 2 100 2 100
0.004578542709350586 10 16 2 100 2 100
0.004603004455566407 10 16 2 100 2 100
0.004392154216766357 10 16 2 100 2 100
0.003420145511627197 10 16 2 100 2 100
0.0034824109077453615 10 16 2 100 2 100
0.006425173282623291 10 16 2 200 2 100
0.006201033592224121 10 16 2 200 2 100
0.006226789951324463 10 16 2 200 2 100
0.00613318920135498 10 16 2 200 2 100
0.005152382850646973 10 16 2 200 2 100
0.0051395177841186525 10 16 2 200 2 100
0.006375443935394287 10 16 2 200 2 100
0.006434533596038818 10 16 2 200 2 100
0.006212971210479736 10 16 2 200 2 100
0.006340157985687256 10 16 2 200 2 100
0.008688614368438721 10 16 2 500 2 100
0.008791029453277588 10 16 2 500 2 100
0.00907193660736084 10 16 2 500 2 100
0.00908369779586792 10 16 2 500 2 100
0.009186193943023682 10 16 2 500 2 100
0.009246571063995361 10 16 2 500 2 100
0.009042582511901855 10 16 2 500 2 100
0.008911149501800537 10 16 2 500 2 100
0.009169952869415283 10 16 2 500 2 100
0.0092333984375 10 16 2 500 2 100
0.019439826011657713 10 16 2 1000 2 100
0.019137160778045656 10 16 2 1000 2 100
0.019599568843841553 10 16 2 1000 2 100
0.019332771301269532 10 16 2 1000 2 100
0.01998455047607422 10 16 2 1000 2 100
