op_time sequence_length batch_size num_layers num_units num_parallel_launches num_steps
0.0034105539321899413 10 16 1 100 2 100
0.0033809638023376467 10 16 1 100 2 100
0.0034793925285339354 10 16 1 100 2 100
0.0034563589096069337 10 16 1 100 2 100
0.0032535719871520995 10 16 1 100 2 100
0.001963803768157959 10 16 1 100 2 100
0.0034294891357421874 10 16 1 100 2 100
0.0034092235565185546 10 16 1 100 2 100
0.0018537187576293946 10 16 1 100 2 100
0.0018404483795166015 10 16 1 100 2 100
0.004184863567352295 10 16 1 200 2 100
0.0029706668853759764 10 16 1 200 2 100
0.004695107936859131 10 16 1 200 2 100
0.004745125770568848 10 16 1 200 2 100
0.004802165031433106 10 16 1 200 2 100
0.004875340461730957 10 16 1 200 2 100
0.0035865235328674315 10 16 1 200 2 100
0.003605766296386719 10 16 1 200 2 100
0.004577357769012452 10 16 1 200 2 100
0.004578323364257813 10 16 1 200 2 100
0.005410463809967041 10 16 1 500 2 100
0.0039651083946228025 10 16 1 500 2 100
0.0067236232757568355 10 16 1 500 2 100
0.0061801433563232425 10 16 1 500 2 100
0.005076553821563721 10 16 1 500 2 100
0.006147286891937256 10 16 1 500 2 100
0.004749681949615479 10 16 1 500 2 100
0.0058013987541198735 10 16 1 500 2 100
0.005918533802032471 10 16 1 500 2 100
0.0058912992477416996 10 16 1 500 2 100
0.011220474243164063 10 16 1 1000 2 100
0.011389012336730958 10 16 1 1000 2 100
0.01041194200515747 10 16 1 1000 2 100
0.011210243701934814 10 16 1 1000 2 100
0.010967457294464111 10 16 1 1000 2 100
0.010958044528961182 10 16 1 1000 2 100
0.01033576488494873 10 16 1 1000 2 100
0.010370213985443116 10 16 1 1000 2 100
0.010173838138580322 10 16 1 1000 2 100
0.010375840663909912 10 16 1 1000 2 100
0.03423192262649536 10 16 1 2000 2 100
0.03342764139175415 10 16 1 2000 2 100
0.034099080562591554 10 16 1 2000 2 100
0.0336403489112854 10 16 1 2000 2 100
0.033772594928741455 10 16 1 2000 2 100
0.03399012565612793 10 16 1 2000 2 100
0.03423171281814575 10 16 1 2000 2 100
0.034431018829345704 10 16 1 2000 2 100
0.034273273944854736 10 16 1 2000 2 100
0.034285585880279544 10 16 1 2000 2 100
0.004252936840057373 10 16 2 100 2 100
0.0042255806922912595 10 16 2 100 2 100
0.004244256019592285 10 16 2 100 2 100
0.004352240562438965 10 16 2 100 2 100
